90, 90
65, 20, 26
82, 41, 15
77, 55, 23
43, 53, 25
8, 2, 30
79, 25, 21
68, 43, 14
69, 72, 13
79, 6, 20
68, 63, 25
34, 14, 14
9, 90, 30
43, 58, 15
79, 72, 11
15, 38, 21
76, 54, 29
37, 36, 26
9, 89, 30
9, 34, 26
26, 17, 10
6, 12, 22
86, 29, 20
9, 2, 30
65, 41, 11
35, 53, 17
39, 78, 26
51, 17, 16
45, 66, 13
79, 25, 26
12, 48, 11
3, 52, 28
57, 81, 14
10, 90, 30
52, 29, 12
22, 38, 27
86, 53, 17
72, 85, 25
10, 89, 30
29, 34, 15
80, 36, 15
31, 68, 14
46, 34, 12
39, 84, 25
75, 55, 21
11, 56, 24
3, 30, 29
23, 24, 11
10, 2, 30
15, 67, 14
52, 89, 22
26, 71, 18
56, 64, 19
83, 21, 16
6, 4, 16
76, 45, 12
11, 90, 30
77, 45, 20
88, 4, 18
5, 38, 23
65, 29, 14
45, 75, 15
46, 11, 10
73, 38, 22
11, 89, 30
40, 39, 12
72, 2, 24
40, 74, 29
11, 2, 30
8, 88, 16
71, 55, 20
74, 78, 30
51, 75, 13
12, 90, 30
75, 43, 10
77, 83, 30
55, 35, 26
64, 87, 23
56, 15, 25
12, 89, 30
55, 27, 18
9, 75, 10
31, 54, 12
37, 4, 29
10, 40, 28
12, 2, 30
14, 84, 29
31, 70, 17
8, 68, 24
4, 84, 10
65, 52, 12
8, 69, 20
7, 89, 13
2, 72, 27
90, 81, 16
79, 32, 25
13, 90, 30
33, 25, 25
6, 21, 13
84, 28, 15
65, 58, 23
19, 30, 23
81, 64, 12
2, 83, 20
68, 32, 14
13, 89, 30
17, 13, 25
34, 8, 23
82, 7, 28
72, 63, 26
89, 89, 22
42, 14, 11
60, 54, 19
53, 21, 12
13, 2, 30
43, 23, 17
62, 86, 25
88, 23, 30
12, 28, 18
28, 73, 14
30, 21, 23
32, 16, 29
63, 54, 30
14, 90, 30
30, 63, 21
52, 88, 28
41, 39, 17
75, 55, 24
42, 54, 12
35, 75, 25
46, 80, 15
16, 89, 28
26, 4, 20
14, 89, 30
57, 20, 11
72, 73, 25
81, 25, 15
14, 2, 30
44, 42, 24
84, 59, 16
37, 81, 15
90, 51, 24
60, 50, 11
67, 45, 21
38, 87, 22
36, 44, 11
68, 42, 15
59, 70, 30
15, 90, 30
80, 34, 18
54, 5, 15
32, 55, 29
58, 85, 17
15, 89, 30
26, 59, 27
5, 51, 25
56, 31, 28
15, 2, 30
75, 83, 17
85, 39, 11
4, 28, 23
3, 76, 29
16, 90, 30
4, 14, 16
38, 38, 21
17, 56, 16
16, 89, 30
32, 72, 27
83, 82, 12
15, 4, 13
90, 74, 23
11, 84, 24
59, 58, 13
27, 69, 29
65, 4, 17
16, 2, 30
11, 90, 18
16, 26, 21
39, 2, 16
55, 8, 18
30, 37, 27
55, 82, 12
17, 90, 30
59, 13, 19
84, 88, 26
7, 13, 25
68, 15, 14
48, 71, 20
42, 24, 19
17, 89, 30
22, 48, 24
85, 61, 11
77, 45, 19
17, 2, 30
25, 36, 30
43, 54, 12
54, 41, 16
18, 90, 30
12, 42, 20
46, 27, 23
39, 61, 28
60, 72, 26
38, 44, 27
18, 89, 30
65, 64, 26
83, 27, 11
15, 27, 16
9, 42, 26
55, 70, 25
65, 67, 22
16, 80, 10
58, 86, 30
78, 69, 14
18, 2, 30
21, 22, 27
16, 73, 10
14, 65, 27
19, 90, 30
11, 8, 11
13, 90, 30
29, 52, 30
42, 84, 25
64, 42, 10
31, 32, 25
74, 4, 12
39, 19, 14
59, 8, 16
19, 89, 30
86, 4, 22
29, 50, 30
62, 69, 21
23, 3, 11
10, 33, 17
19, 2, 30
88, 37, 23
40, 85, 28
75, 29, 21
22, 24, 13
40, 54, 12
18, 34, 30
6, 68, 20
15, 36, 13
52, 19, 13
20, 90, 30
77, 39, 15
66, 74, 29
39, 44, 22
63, 56, 17
47, 65, 27
8, 85, 21
25, 52, 22
18, 55, 18
62, 55, 28
63, 15, 18
20, 89, 30
84, 73, 20
51, 30, 11
74, 87, 25
43, 2, 22
20, 2, 30
33, 4, 27
40, 18, 17
28, 77, 17
65, 45, 26
15, 49, 13
21, 90, 30
56, 13, 11
45, 88, 14
56, 85, 10
15, 54, 23
81, 47, 17
62, 4, 13
52, 78, 26
21, 89, 30
43, 14, 26
78, 68, 13
47, 61, 26
55, 83, 14
2, 34, 14
87, 84, 28
64, 74, 18
39, 59, 21
74, 2, 20
21, 2, 30
72, 41, 17
20, 17, 21
5, 35, 30
22, 90, 30
10, 22, 22
63, 38, 18
12, 10, 22
39, 84, 18
30, 41, 23
42, 7, 18
69, 18, 29
67, 75, 18
74, 23, 16
22, 89, 30
42, 54, 23
14, 88, 16
22, 25, 16
42, 56, 28
22, 2, 30
70, 5, 13
4, 60, 14
34, 74, 21
36, 56, 21
80, 67, 18
84, 42, 18
23, 90, 30
18, 50, 15
57, 17, 17
85, 57, 13
36, 26, 17
89, 78, 27
23, 89, 30
90, 32, 22
59, 84, 24
35, 83, 16
23, 2, 30
20, 81, 28
22, 76, 12
64, 47, 22
81, 5, 29
24, 90, 30
57, 37, 24
16, 89, 24
40, 19, 14
18, 65, 10
18, 81, 11
85, 70, 17
10, 53, 16
24, 89, 30
4, 87, 23
64, 41, 15
66, 30, 27
14, 45, 18
24, 2, 30
22, 50, 15
9, 40, 26
64, 49, 18
49, 33, 24
88, 21, 22
87, 48, 13
68, 23, 18
25, 90, 30
51, 69, 28
56, 19, 26
30, 2, 29
42, 75, 26
31, 3, 17
15, 87, 26
25, 89, 30
68, 71, 16
81, 69, 11
23, 34, 24
7, 68, 20
6, 51, 10
48, 46, 22
58, 3, 12
49, 41, 29
25, 2, 30
11, 83, 16
9, 60, 10
30, 17, 27
80, 39, 17
23, 61, 21
26, 90, 30
73, 86, 20
42, 10, 11
66, 68, 14
85, 7, 26
26, 89, 30
75, 73, 28
63, 73, 17
88, 27, 22
84, 33, 22
26, 2, 30
69, 72, 21
57, 26, 27
41, 12, 29
52, 56, 26
27, 90, 30
79, 61, 15
60, 55, 22
44, 83, 13
90, 80, 22
53, 49, 17
79, 40, 23
20, 39, 29
27, 89, 30
65, 71, 14
37, 84, 22
82, 17, 28
32, 78, 16
81, 42, 19
12, 14, 30
30, 27, 25
27, 2, 30
2, 42, 12
66, 59, 26
59, 74, 16
28, 90, 30
20, 17, 16
13, 7, 27
85, 87, 19
48, 78, 16
31, 10, 26
5, 63, 16
64, 25, 23
72, 76, 10
28, 89, 30
63, 82, 15
64, 60, 23
27, 14, 28
9, 10, 28
70, 17, 12
34, 62, 15
87, 24, 25
37, 31, 16
15, 58, 16
28, 2, 30
37, 40, 28
54, 35, 16
39, 28, 22
29, 90, 30
52, 20, 19
48, 68, 27
77, 80, 12
71, 38, 13
29, 89, 30
11, 87, 19
38, 13, 15
87, 36, 14
53, 24, 30
82, 47, 26
39, 51, 18
46, 25, 29
29, 2, 30
22, 37, 27
6, 21, 19
52, 17, 24
50, 19, 30
76, 33, 14
30, 90, 30
85, 34, 28
44, 20, 12
38, 34, 11
57, 43, 15
3, 61, 22
88, 17, 13
49, 74, 28
22, 11, 25
30, 89, 30
49, 59, 17
81, 15, 16
31, 46, 12
69, 82, 14
33, 55, 22
29, 61, 14
22, 32, 14
35, 43, 29
30, 2, 30
57, 53, 25
35, 33, 27
10, 4, 22
14, 74, 24
73, 14, 12
21, 88, 22
40, 12, 21
31, 90, 30
88, 31, 10
53, 42, 26
41, 15, 28
47, 81, 15
57, 47, 30
31, 89, 30
38, 74, 15
13, 12, 30
46, 71, 27
31, 2, 30
90, 59, 17
43, 50, 24
24, 16, 29
7, 81, 21
58, 32, 18
33, 52, 14
69, 56, 24
32, 90, 30
33, 82, 20
76, 39, 17
14, 36, 28
6, 90, 29
32, 89, 30
5, 6, 17
20, 26, 27
21, 49, 22
32, 2, 30
65, 35, 28
55, 74, 14
7, 40, 30
85, 84, 10
65, 13, 30
88, 88, 11
44, 81, 27
36, 16, 14
33, 90, 30
36, 53, 30
65, 19, 29
53, 66, 20
10, 12, 16
30, 37, 20
52, 41, 15
10, 53, 23
33, 89, 30
35, 65, 28
45, 61, 22
53, 84, 23
16, 29, 17
24, 89, 30
16, 27, 27
51, 82, 20
20, 47, 15
16, 53, 14
4, 50, 21
33, 2, 30
11, 75, 16
7, 2, 28
52, 77, 23
44, 21, 13
70, 27, 20
9, 51, 26
20, 4, 11
34, 90, 30
74, 63, 10
60, 88, 25
45, 3, 23
17, 85, 14
37, 18, 29
13, 65, 23
48, 39, 16
26, 9, 13
66, 18, 12
71, 3, 26
34, 89, 30
87, 24, 13
24, 59, 30
7, 7, 23
53, 70, 21
22, 86, 29
57, 76, 15
34, 58, 20
29, 33, 24
85, 56, 24
34, 2, 30
40, 22, 21
7, 75, 16
69, 6, 22
4, 58, 21
40, 81, 30
35, 90, 30
39, 73, 12
8, 82, 15
33, 36, 20
81, 36, 11
15, 80, 18
46, 34, 24
35, 89, 30
36, 84, 11
12, 6, 24
18, 77, 18
89, 2, 18
90, 44, 27
57, 39, 23
35, 2, 30
88, 67, 11
37, 20, 23
30, 12, 11
75, 47, 23
79, 83, 27
54, 51, 22
17, 56, 27
4, 83, 15
36, 90, 30
37, 90, 10
33, 68, 23
11, 26, 25
90, 83, 28
68, 59, 13
8, 85, 19
48, 6, 29
36, 89, 30
9, 36, 16
3, 82, 19
75, 9, 12
87, 85, 23
11, 11, 10
78, 83, 27
45, 37, 15
45, 17, 29
90, 43, 26
36, 2, 30
63, 71, 17
70, 27, 19
76, 61, 25
21, 5, 16
37, 90, 30
20, 86, 13
4, 76, 24
54, 45, 28
5, 14, 20
13, 3, 24
88, 77, 22
80, 2, 29
9, 13, 20
53, 4, 19
37, 29, 11
37, 89, 30
57, 70, 25
41, 50, 14
14, 32, 19
56, 18, 25
37, 2, 30
28, 72, 12
36, 48, 18
21, 46, 22
38, 90, 30
72, 45, 22
17, 75, 10
6, 38, 13
56, 35, 28
27, 70, 17
42, 51, 24
22, 10, 22
85, 75, 30
38, 89, 30
8, 61, 19
36, 30, 13
44, 86, 13
25, 68, 27
35, 15, 29
5, 62, 26
43, 39, 14
5, 25, 20
20, 87, 30
38, 2, 30
21, 86, 21
83, 59, 21
69, 67, 30
39, 55, 25
72, 3, 19
39, 90, 30
24, 22, 21
69, 50, 24
46, 70, 21
51, 56, 10
32, 46, 13
81, 49, 29
39, 89, 30
17, 34, 18
8, 46, 29
88, 30, 29
41, 50, 19
14, 48, 22
10, 20, 28
38, 75, 30
81, 77, 22
38, 31, 11
24, 52, 23
39, 2, 30
6, 14, 10
70, 61, 27
86, 19, 21
48, 13, 17
11, 32, 15
68, 77, 15
40, 90, 30
83, 89, 28
86, 3, 18
68, 24, 20
45, 19, 21
40, 89, 30
88, 11, 14
16, 38, 14
48, 74, 14
35, 30, 13
11, 8, 27
74, 11, 27
40, 2, 30
30, 22, 16
73, 19, 28
50, 83, 28
33, 58, 22
18, 28, 23
41, 90, 30
73, 87, 22
52, 75, 25
84, 18, 10
80, 67, 10
31, 66, 23
74, 66, 15
82, 33, 22
47, 47, 28
45, 31, 18
41, 89, 30
78, 82, 14
34, 69, 11
31, 53, 27
2, 66, 20
90, 82, 29
41, 2, 30
22, 48, 29
59, 73, 28
80, 80, 25
42, 90, 30
48, 19, 24
5, 13, 23
82, 24, 27
14, 82, 28
45, 38, 28
26, 78, 16
57, 49, 13
37, 74, 19
42, 89, 30
5, 3, 23
15, 43, 20
26, 50, 15
59, 40, 17
42, 2, 30
56, 83, 22
75, 38, 19
10, 43, 11
2, 12, 22
55, 54, 21
50, 73, 18
9, 21, 26
43, 90, 30
54, 34, 19
33, 49, 24
35, 68, 19
12, 53, 15
43, 89, 30
76, 70, 17
15, 45, 11
67, 29, 25
83, 55, 28
27, 90, 16
37, 71, 19
7, 15, 16
18, 22, 27
32, 40, 11
16, 69, 19
43, 2, 30
52, 41, 22
37, 77, 19
54, 51, 23
44, 90, 30
76, 31, 29
76, 37, 30
2, 13, 17
27, 42, 20
74, 51, 29
68, 12, 20
44, 89, 30
49, 21, 27
65, 48, 12
19, 64, 14
84, 33, 25
59, 42, 13
61, 70, 17
58, 19, 27
44, 2, 30
55, 43, 28
65, 80, 10
23, 30, 28
31, 11, 14
60, 30, 29
7, 53, 19
79, 77, 16
7, 81, 17
45, 90, 30
84, 33, 27
22, 49, 23
78, 14, 13
70, 29, 18
45, 89, 30
29, 54, 27
64, 70, 17
24, 7, 20
39, 62, 22
75, 37, 14
70, 14, 24
8, 2, 13
89, 5, 25
79, 63, 21
45, 2, 30
80, 30, 15
17, 39, 27
23, 35, 16
29, 30, 25
33, 64, 28
35, 69, 21
40, 80, 27
73, 29, 29
12, 68, 20
46, 90, 30
49, 86, 23
34, 4, 12
71, 32, 30
43, 81, 24
57, 40, 18
63, 60, 19
46, 89, 30
48, 52, 14
54, 78, 14
73, 62, 17
33, 27, 30
51, 14, 18
83, 32, 10
46, 2, 30
47, 51, 11
7, 66, 29
58, 9, 13
47, 90, 30
28, 66, 21
17, 47, 17
52, 66, 18
57, 69, 19
47, 89, 30
62, 18, 30
68, 87, 21
56, 54, 30
67, 58, 18
37, 77, 16
48, 76, 14
14, 72, 25
74, 65, 14
47, 2, 30
24, 3, 26
24, 82, 18
26, 6, 22
88, 65, 17
78, 85, 23
2, 64, 10
24, 23, 28
13, 45, 28
48, 90, 30
50, 72, 29
70, 89, 21
20, 16, 27
26, 33, 27
70, 10, 15
46, 79, 21
76, 15, 19
65, 64, 27
48, 89, 30
14, 30, 23
83, 4, 15
61, 6, 18
14, 11, 25
88, 40, 21
66, 27, 25
61, 37, 15
69, 42, 27
88, 62, 29
48, 2, 30
51, 36, 11
59, 90, 11
87, 57, 18
87, 27, 17
52, 34, 12
45, 10, 27
53, 65, 16
49, 90, 30
87, 71, 25
10, 35, 23
75, 21, 24
73, 36, 29
49, 89, 30
73, 2, 29
29, 24, 29
4, 41, 16
41, 32, 26
42, 65, 19
84, 18, 22
42, 60, 21
9, 39, 19
40, 88, 12
78, 10, 21
49, 2, 30
63, 88, 17
66, 30, 15
18, 76, 16
45, 21, 23
59, 16, 18
72, 60, 21
16, 69, 25
63, 2, 16
50, 90, 30
42, 58, 30
14, 87, 28
56, 51, 19
50, 63, 25
30, 81, 10
43, 85, 14
84, 45, 12
16, 31, 19
23, 67, 12
50, 89, 30
70, 17, 25
74, 2, 26
76, 77, 14
71, 78, 24
20, 12, 22
62, 5, 25
25, 23, 30
22, 21, 14
82, 41, 14
42, 24, 12
50, 2, 30
69, 31, 10
15, 14, 10
37, 45, 27
51, 90, 30
80, 64, 17
38, 15, 25
11, 36, 13
16, 73, 11
60, 27, 10
22, 4, 11
51, 89, 30
85, 14, 13
58, 76, 18
4, 38, 12
36, 25, 19
51, 2, 30
16, 33, 10
72, 33, 18
60, 47, 29
43, 80, 11
71, 35, 15
52, 22, 29
19, 36, 16
76, 39, 25
52, 90, 30
13, 12, 11
29, 64, 28
50, 81, 12
46, 17, 28
39, 77, 27
11, 34, 18
13, 27, 22
14, 75, 29
86, 78, 28
52, 89, 30
70, 24, 28
12, 7, 28
50, 13, 14
56, 21, 12
5, 25, 26
17, 66, 27
16, 35, 16
12, 71, 30
52, 2, 30
84, 54, 16
73, 67, 13
2, 68, 27
71, 21, 23
71, 36, 30
83, 19, 30
60, 30, 25
26, 19, 15
75, 70, 20
14, 72, 26
53, 90, 30
89, 32, 11
20, 77, 17
79, 62, 28
53, 89, 30
64, 54, 22
27, 50, 17
31, 9, 16
54, 44, 11
27, 37, 20
36, 43, 19
50, 20, 25
56, 33, 19
23, 60, 12
17, 7, 20
53, 2, 30
59, 80, 14
78, 41, 24
72, 38, 26
10, 45, 26
58, 25, 24
15, 46, 25
30, 44, 19
54, 90, 30
24, 90, 26
87, 17, 16
61, 17, 23
73, 38, 15
88, 81, 23
54, 89, 30
49, 23, 26
25, 60, 19
79, 9, 17
36, 44, 13
6, 44, 14
49, 2, 10
28, 68, 23
54, 2, 30
68, 63, 24
19, 77, 25
44, 86, 28
73, 34, 23
10, 49, 17
34, 88, 25
31, 18, 14
89, 51, 22
30, 39, 20
55, 90, 30
28, 65, 28
24, 9, 27
89, 61, 22
55, 89, 30
68, 32, 21
65, 57, 10
24, 76, 28
12, 2, 24
85, 78, 10
11, 68, 26
38, 9, 25
88, 86, 16
82, 36, 16
77, 3, 27
55, 2, 30
46, 13, 15
85, 42, 12
6, 72, 15
22, 84, 22
56, 90, 30
39, 46, 10
89, 52, 13
50, 82, 21
55, 55, 19
2, 33, 10
10, 39, 11
10, 20, 12
84, 56, 23
56, 89, 30
7, 61, 23
70, 47, 28
48, 83, 16
14, 5, 11
53, 19, 29
42, 34, 11
32, 65, 23
35, 71, 11
56, 23, 29
56, 2, 30
72, 40, 12
12, 81, 22
87, 31, 22
49, 74, 10
87, 40, 17
68, 30, 17
78, 26, 22
7, 16, 20
57, 90, 30
72, 38, 12
23, 9, 20
20, 12, 24
81, 43, 12
51, 75, 12
57, 89, 30
49, 48, 19
33, 16, 30
83, 49, 11
68, 70, 20
51, 37, 27
76, 12, 19
30, 57, 27
56, 26, 26
56, 78, 17
57, 2, 30
51, 53, 17
15, 41, 24
59, 64, 11
88, 29, 12
33, 26, 25
66, 43, 23
58, 90, 30
46, 79, 22
11, 40, 17
4, 72, 16
27, 15, 27
58, 43, 29
46, 6, 18
68, 85, 25
61, 17, 25
3, 27, 30
54, 29, 22
58, 89, 30
33, 59, 17
52, 83, 28
67, 82, 27
58, 2, 30
84, 4, 16
48, 42, 16
3, 81, 18
9, 63, 26
88, 7, 20
8, 59, 13
22, 38, 26
49, 29, 12
11, 29, 16
59, 90, 30
66, 55, 12
81, 89, 26
8, 15, 25
59, 89, 30
19, 10, 20
7, 46, 13
64, 13, 29
19, 61, 25
59, 2, 30
58, 11, 15
72, 57, 19
10, 17, 12
41, 56, 11
38, 39, 15
60, 90, 30
39, 20, 19
23, 4, 12
75, 89, 15
31, 68, 20
7, 65, 27
51, 64, 13
46, 62, 18
60, 89, 30
62, 30, 29
3, 79, 29
65, 79, 16
46, 13, 29
56, 35, 12
60, 2, 30
31, 49, 13
50, 60, 14
13, 67, 19
77, 82, 24
61, 90, 30
56, 61, 28
25, 74, 19
16, 49, 22
32, 77, 10
72, 87, 20
76, 15, 21
87, 89, 29
69, 65, 29
61, 89, 30
47, 87, 22
66, 74, 13
19, 55, 13
28, 32, 14
9, 3, 21
61, 71, 15
72, 50, 14
8, 55, 13
49, 23, 28
61, 2, 30
90, 72, 17
85, 75, 15
77, 79, 26
77, 25, 13
56, 53, 24
30, 18, 11
40, 69, 15
79, 23, 26
21, 52, 20
62, 90, 30
48, 31, 18
87, 23, 12
90, 36, 10
13, 74, 29
26, 87, 15
62, 89, 30
26, 28, 27
23, 17, 17
53, 43, 17
62, 2, 30
26, 67, 17
19, 73, 17
31, 5, 11
63, 90, 30
6, 48, 17
61, 25, 11
39, 54, 14
90, 80, 30
59, 49, 24
35, 3, 17
8, 82, 17
63, 89, 30
90, 30, 26
30, 43, 22
19, 19, 23
47, 54, 16
63, 2, 30
73, 75, 10
40, 69, 14
40, 67, 26
64, 90, 30
61, 82, 16
79, 75, 21
36, 50, 17
64, 89, 30
58, 84, 25
90, 59, 17
62, 86, 23
51, 71, 11
66, 70, 16
2, 47, 18
11, 50, 26
25, 9, 24
64, 2, 30
62, 48, 22
88, 30, 23
67, 13, 14
7, 35, 10
65, 90, 30
70, 57, 28
64, 64, 30
78, 84, 24
58, 3, 18
4, 83, 23
25, 20, 10
65, 89, 30
21, 74, 19
36, 79, 15
73, 5, 28
65, 2, 30
21, 42, 30
42, 10, 28
28, 11, 15
82, 6, 28
14, 18, 28
35, 57, 19
66, 90, 30
67, 66, 11
64, 32, 28
43, 27, 28
62, 29, 11
87, 35, 30
66, 89, 30
80, 49, 17
17, 2, 25
19, 36, 30
45, 4, 29
61, 33, 29
17, 55, 27
11, 36, 29
66, 2, 30
41, 77, 13
71, 36, 29
43, 23, 19
39, 46, 28
73, 17, 27
64, 58, 20
37, 13, 18
86, 57, 24
25, 12, 23
67, 90, 30
65, 90, 29
19, 84, 26
44, 11, 29
48, 41, 27
7, 9, 16
67, 89, 30
76, 5, 10
13, 21, 10
16, 31, 11
2, 23, 11
30, 61, 10
67, 2, 30
52, 89, 14
17, 8, 11
82, 74, 14
51, 87, 30
15, 51, 17
32, 18, 14
8, 18, 19
15, 66, 14
68, 90, 30
44, 52, 21
76, 42, 10
9, 77, 29
53, 41, 20
40, 52, 19
68, 89, 30
82, 61, 21
32, 4, 17
39, 23, 25
51, 22, 28
37, 42, 15
73, 67, 21
86, 77, 30
68, 2, 30
35, 48, 10
70, 17, 20
71, 55, 15
9, 48, 15
29, 27, 20
20, 86, 18
55, 81, 19
69, 90, 30
6, 65, 24
6, 83, 14
38, 39, 25
84, 87, 25
87, 65, 25
69, 89, 30
16, 67, 13
13, 28, 19
90, 22, 21
42, 4, 21
69, 79, 13
81, 70, 29
27, 56, 15
69, 2, 30
16, 7, 23
52, 49, 26
52, 18, 12
90, 13, 27
70, 83, 24
73, 59, 20
42, 75, 21
13, 9, 26
81, 59, 19
83, 35, 26
70, 90, 30
77, 23, 11
67, 12, 10
32, 40, 11
70, 89, 30
16, 59, 26
12, 63, 27
12, 83, 21
84, 36, 15
13, 16, 15
2, 53, 23
89, 67, 15
74, 36, 16
80, 12, 16
24, 72, 16
70, 2, 30
4, 81, 17
57, 41, 13
9, 48, 11
23, 31, 19
50, 87, 30
90, 74, 25
30, 78, 18
39, 32, 15
71, 90, 30
9, 68, 29
51, 75, 19
81, 14, 22
8, 36, 21
44, 85, 14
61, 50, 22
12, 61, 11
4, 38, 29
40, 79, 28
51, 38, 18
71, 89, 30
28, 12, 15
60, 65, 19
30, 6, 12
84, 23, 28
50, 64, 30
62, 56, 24
81, 31, 24
71, 2, 30
41, 50, 21
21, 14, 15
27, 44, 15
27, 7, 10
31, 6, 18
39, 11, 18
71, 19, 20
65, 54, 13
72, 90, 30
70, 38, 18
26, 53, 16
70, 22, 21
39, 66, 30
41, 32, 27
42, 45, 27
72, 89, 30
47, 81, 24
74, 56, 23
59, 3, 30
71, 72, 19
34, 6, 19
34, 34, 15
67, 36, 19
9, 8, 20
71, 74, 13
72, 2, 30
29, 77, 22
25, 23, 24
48, 12, 30
89, 23, 16
30, 86, 14
54, 66, 16
73, 90, 30
9, 6, 18
37, 33, 11
36, 83, 18
43, 6, 22
61, 68, 30
37, 52, 22
15, 73, 11
73, 89, 30
33, 34, 18
65, 8, 23
22, 46, 21
29, 72, 25
48, 69, 14
33, 38, 12
22, 77, 26
67, 33, 25
68, 33, 14
73, 2, 30
32, 19, 18
59, 30, 29
43, 84, 13
64, 70, 14
6, 68, 30
74, 90, 30
64, 38, 11
76, 6, 29
75, 72, 28
43, 86, 28
59, 36, 27
58, 4, 11
77, 26, 23
81, 12, 24
74, 89, 30
5, 90, 13
3, 12, 15
56, 37, 24
61, 48, 23
15, 63, 16
39, 90, 23
74, 2, 30
56, 85, 23
41, 11, 30
59, 80, 14
60, 75, 25
11, 14, 21
59, 56, 13
83, 12, 17
32, 15, 26
75, 90, 30
11, 62, 29
81, 14, 15
54, 73, 16
34, 82, 27
2, 48, 19
34, 69, 29
70, 40, 24
75, 89, 30
50, 22, 10
63, 29, 14
9, 36, 24
6, 28, 19
24, 72, 24
74, 5, 21
16, 86, 25
21, 20, 17
4, 84, 24
75, 2, 30
67, 62, 15
85, 6, 18
41, 40, 19
41, 60, 14
57, 90, 10
3, 57, 15
21, 11, 18
40, 43, 19
41, 58, 21
63, 56, 22
76, 90, 30
47, 31, 14
25, 17, 21
11, 2, 18
77, 20, 27
49, 49, 30
76, 89, 30
70, 48, 16
57, 81, 20
75, 60, 10
34, 84, 11
61, 75, 12
19, 68, 10
29, 40, 10
63, 69, 30
76, 2, 30
23, 85, 18
10, 77, 29
30, 70, 13
34, 84, 12
72, 76, 27
77, 90, 30
59, 18, 21
68, 58, 21
88, 70, 27
76, 7, 18
79, 9, 20
13, 56, 28
77, 89, 30
26, 54, 22
69, 40, 22
47, 46, 23
76, 53, 27
58, 6, 18
41, 41, 17
77, 2, 30
59, 56, 11
10, 62, 28
6, 4, 19
21, 7, 27
61, 13, 29
64, 24, 12
62, 44, 21
41, 5, 14
78, 90, 30
66, 7, 15
84, 19, 20
73, 54, 14
78, 89, 30
63, 59, 14
62, 49, 10
68, 58, 10
69, 28, 25
4, 21, 17
44, 86, 23
52, 31, 25
17, 14, 25
78, 2, 30
32, 5, 22
54, 39, 21
2, 71, 15
52, 35, 17
12, 79, 12
79, 90, 30
60, 34, 19
2, 3, 10
2, 77, 15
48, 4, 16
27, 64, 30
4, 7, 25
79, 8, 19
76, 49, 17
79, 89, 30
57, 15, 29
75, 3, 29
68, 65, 15
31, 56, 30
30, 26, 26
29, 40, 25
29, 11, 29
20, 81, 26
62, 57, 15
90, 34, 18
79, 2, 30
38, 8, 13
55, 83, 10
21, 44, 19
5, 13, 23
56, 14, 27
32, 40, 13
63, 20, 13
89, 25, 14
80, 90, 30
88, 71, 18
44, 48, 26
26, 61, 27
43, 8, 21
82, 6, 13
84, 55, 19
80, 89, 30
14, 33, 17
2, 34, 11
62, 65, 18
90, 57, 21
47, 51, 27
46, 69, 14
80, 2, 30
72, 89, 18
8, 73, 12
60, 58, 22
56, 70, 14
59, 24, 18
15, 37, 16
7, 14, 18
16, 10, 20
38, 25, 28
64, 11, 16
81, 90, 30
18, 82, 26
4, 76, 13
